node_id,key,val
21904,totalVotes,12
21906,totalVotes,12
21908,totalVotes,12
21910,totalVotes,12
21912,totalVotes,12
21913,totalVotes,12
21915,totalVotes,12
21916,totalVotes,12
21920,totalVotes,12
21922,totalVotes,12
21923,totalVotes,12
21924,totalVotes,12
21926,totalVotes,12
21930,totalVotes,12
21932,totalVotes,12
21936,totalVotes,12
21937,totalVotes,12
21938,totalVotes,12
21939,totalVotes,12
21941,totalVotes,12
21944,totalVotes,12
21946,totalVotes,12
21947,totalVotes,12
21949,totalVotes,12
21950,totalVotes,12
21952,totalVotes,12
21953,totalVotes,12
21954,totalVotes,12
21957,totalVotes,12
21958,totalVotes,12
21960,totalVotes,12
21962,totalVotes,12
21963,totalVotes,12
21964,totalVotes,12
21965,totalVotes,12
21966,totalVotes,12
21970,totalVotes,12
21975,totalVotes,12
21976,totalVotes,12
21977,totalVotes,12
21978,totalVotes,12
21979,totalVotes,12
21980,totalVotes,12
21985,totalVotes,12
21988,totalVotes,12
21989,totalVotes,12
21991,totalVotes,12
21992,totalVotes,12
21995,totalVotes,12
21997,totalVotes,12
21998,totalVotes,12
22001,totalVotes,12
22005,totalVotes,12
22006,totalVotes,12
22008,totalVotes,12
22010,totalVotes,12
22011,totalVotes,12
22013,totalVotes,12
22016,totalVotes,12
22017,totalVotes,12
22019,totalVotes,12
22022,totalVotes,12
22023,totalVotes,12
22024,totalVotes,12
22025,totalVotes,12
22026,totalVotes,12
22027,totalVotes,12
22028,totalVotes,12
22029,totalVotes,12
22031,totalVotes,12
22032,totalVotes,12
22033,totalVotes,12
22041,totalVotes,12
22045,totalVotes,12
22046,totalVotes,12
22048,totalVotes,12
22049,totalVotes,12
22050,totalVotes,12
22053,totalVotes,12
22055,totalVotes,12
22056,totalVotes,12
22057,totalVotes,12
22058,totalVotes,12
22059,totalVotes,12
22061,totalVotes,12
22064,totalVotes,12
22065,totalVotes,12
22066,totalVotes,12
22069,totalVotes,12
22073,totalVotes,12
22077,totalVotes,12
22080,totalVotes,12
22081,totalVotes,12
22085,totalVotes,12
22086,totalVotes,12
22088,totalVotes,12
22093,totalVotes,12
22095,totalVotes,12
22096,totalVotes,12
22098,totalVotes,12
22099,totalVotes,12
22101,totalVotes,12
22102,totalVotes,12
22103,totalVotes,12
22105,totalVotes,12
22106,totalVotes,12
22107,totalVotes,12
22108,totalVotes,12
22112,totalVotes,12
22113,totalVotes,12
22114,totalVotes,12
22117,totalVotes,12
22118,totalVotes,12
22119,totalVotes,12
22121,totalVotes,12
22124,totalVotes,12
22125,totalVotes,12
22126,totalVotes,12
22128,totalVotes,12
22129,totalVotes,12
22130,totalVotes,12
22131,totalVotes,12
22132,totalVotes,12
22135,totalVotes,12
22136,totalVotes,12
22137,totalVotes,12
22139,totalVotes,12
22142,totalVotes,12
22147,totalVotes,12
22152,totalVotes,12
22153,totalVotes,12
22154,totalVotes,12
22155,totalVotes,12
22157,totalVotes,12
22159,totalVotes,12
22160,totalVotes,12
22161,totalVotes,12
22164,totalVotes,12
22165,totalVotes,12
22169,totalVotes,12
22171,totalVotes,12
22173,totalVotes,12
22176,totalVotes,12
22178,totalVotes,12
22180,totalVotes,12
22182,totalVotes,12
22183,totalVotes,12
22184,totalVotes,12
22187,totalVotes,12
22188,totalVotes,12
22189,totalVotes,12
22191,totalVotes,12
22192,totalVotes,12
22194,totalVotes,12
22195,totalVotes,12
22196,totalVotes,12
22198,totalVotes,12
22199,totalVotes,12
22202,totalVotes,12
22206,totalVotes,12
22207,totalVotes,12
22208,totalVotes,12
22209,totalVotes,12
22213,totalVotes,12
22215,totalVotes,12
22216,totalVotes,12
22219,totalVotes,12
22220,totalVotes,12
22221,totalVotes,12
22222,totalVotes,12
22223,totalVotes,12
22225,totalVotes,12
22228,totalVotes,12
22230,totalVotes,12
22234,totalVotes,12
22235,totalVotes,12
22237,totalVotes,12
22240,totalVotes,12
22242,totalVotes,12
22243,totalVotes,12
22244,totalVotes,12
22245,totalVotes,12
22247,totalVotes,12
22249,totalVotes,12
22252,totalVotes,12
22253,totalVotes,12
22254,totalVotes,12
22255,totalVotes,12
22257,totalVotes,12
22259,totalVotes,12
22260,totalVotes,12
22261,totalVotes,12
22264,totalVotes,12
22267,totalVotes,12
22269,totalVotes,12
22270,totalVotes,12
22272,totalVotes,12
22274,totalVotes,12
22275,totalVotes,12
22277,totalVotes,12
22279,totalVotes,12
22280,totalVotes,12
22282,totalVotes,12
22284,totalVotes,12
22287,totalVotes,12
22293,totalVotes,12
22296,totalVotes,12
22297,totalVotes,12
22298,totalVotes,12
22300,totalVotes,12
22303,totalVotes,12
22309,totalVotes,12
22311,totalVotes,12
22313,totalVotes,12
22316,totalVotes,12
22317,totalVotes,12
22319,totalVotes,12
22322,totalVotes,12
22325,totalVotes,12
22326,totalVotes,12
22330,totalVotes,12
22331,totalVotes,12
22332,totalVotes,12
22333,totalVotes,12
22335,totalVotes,12
22336,totalVotes,12
22337,totalVotes,12
22344,totalVotes,12
22348,totalVotes,12
22350,totalVotes,12
22353,totalVotes,12
22355,totalVotes,12
22361,totalVotes,12
22362,totalVotes,12
22364,totalVotes,12
22370,totalVotes,12
22372,totalVotes,12
22376,totalVotes,12
22377,totalVotes,12
22379,totalVotes,12
22382,totalVotes,12
22383,totalVotes,12
22385,totalVotes,12
22386,totalVotes,12
22387,totalVotes,12
22388,totalVotes,12
22391,totalVotes,12
22392,totalVotes,12
22395,totalVotes,12
22397,totalVotes,12
22400,totalVotes,12
22402,totalVotes,12
22403,totalVotes,12
22405,totalVotes,12
22409,totalVotes,12
22410,totalVotes,12
22412,totalVotes,12
22414,totalVotes,12
22415,totalVotes,12
22416,totalVotes,12
22418,totalVotes,12
22419,totalVotes,12
22420,totalVotes,12
22421,totalVotes,12
22425,totalVotes,12
22429,totalVotes,12
22434,totalVotes,12
22438,totalVotes,12
22443,totalVotes,12
22444,totalVotes,12
22447,totalVotes,12
22453,totalVotes,12
22454,totalVotes,12
22455,totalVotes,12
22456,totalVotes,12
22459,totalVotes,12
22462,totalVotes,12
22464,totalVotes,12
22466,totalVotes,12
22468,totalVotes,12
22470,totalVotes,12
22471,totalVotes,12
22473,totalVotes,12
22474,totalVotes,12
22476,totalVotes,12
22479,totalVotes,12
22480,totalVotes,12
22483,totalVotes,12
22484,totalVotes,12
22486,totalVotes,12
22488,totalVotes,12
22491,totalVotes,12
22497,totalVotes,12
22498,totalVotes,12
22499,totalVotes,12
22500,totalVotes,12
22502,totalVotes,12
22506,totalVotes,12
22508,totalVotes,12
22511,totalVotes,12
22513,totalVotes,12
22514,totalVotes,12
22517,totalVotes,12
22518,totalVotes,12
22519,totalVotes,12
22520,totalVotes,12
22521,totalVotes,12
22523,totalVotes,12
22524,totalVotes,12
22526,totalVotes,12
22527,totalVotes,12
22530,totalVotes,12
22531,totalVotes,12
22532,totalVotes,12
22533,totalVotes,12
22535,totalVotes,12
22538,totalVotes,12
22539,totalVotes,12
22541,totalVotes,12
22542,totalVotes,12
22544,totalVotes,12
22547,totalVotes,12
22548,totalVotes,12
22550,totalVotes,12
22552,totalVotes,12
22553,totalVotes,12
22556,totalVotes,12
22557,totalVotes,12
22559,totalVotes,12
22566,totalVotes,12
22569,totalVotes,12
22575,totalVotes,12
22576,totalVotes,12
22577,totalVotes,12
22578,totalVotes,12
22581,totalVotes,12
22582,totalVotes,12
22583,totalVotes,12
22585,totalVotes,12
22589,totalVotes,12
22592,totalVotes,12
22593,totalVotes,12
22594,totalVotes,12
22595,totalVotes,12
22596,totalVotes,12
22597,totalVotes,12
22598,totalVotes,12
22599,totalVotes,12
22600,totalVotes,12
22601,totalVotes,12
22602,totalVotes,12
22604,totalVotes,12
22605,totalVotes,12
22606,totalVotes,12
22610,totalVotes,12
22611,totalVotes,12
22612,totalVotes,12
22613,totalVotes,12
22616,totalVotes,12
22618,totalVotes,12
22621,totalVotes,12
22622,totalVotes,12
22623,totalVotes,12
22625,totalVotes,12
22628,totalVotes,12
22629,totalVotes,12
22630,totalVotes,12
22631,totalVotes,12
22633,totalVotes,12
22636,totalVotes,12
22639,totalVotes,12
22640,totalVotes,12
22642,totalVotes,12
22643,totalVotes,12
22650,totalVotes,12
22652,totalVotes,12
22655,totalVotes,12
22659,totalVotes,12
22664,totalVotes,12
22667,totalVotes,12
22668,totalVotes,12
22675,totalVotes,12
22676,totalVotes,12
22677,totalVotes,12
22679,totalVotes,12
22682,totalVotes,12
22683,totalVotes,12
22685,totalVotes,12
22687,totalVotes,12
22688,totalVotes,12
22689,totalVotes,12
22690,totalVotes,12
22696,totalVotes,12
22698,totalVotes,12
22699,totalVotes,12
22700,totalVotes,12
22702,totalVotes,12
22703,totalVotes,12
22708,totalVotes,12
22709,totalVotes,12
22712,totalVotes,12
22714,totalVotes,12
22715,totalVotes,12
22718,totalVotes,12
22719,totalVotes,12
22720,totalVotes,12
22721,totalVotes,12
22722,totalVotes,12
22723,totalVotes,12
22724,totalVotes,12
22725,totalVotes,12
22728,totalVotes,12
22731,totalVotes,12
22735,totalVotes,12
22737,totalVotes,12
22742,totalVotes,12
22743,totalVotes,12
22745,totalVotes,12
22747,totalVotes,12
22748,totalVotes,12
22751,totalVotes,12
22752,totalVotes,12
22753,totalVotes,12
22755,totalVotes,12
22758,totalVotes,12
22759,totalVotes,12
22761,totalVotes,12
22763,totalVotes,12
22764,totalVotes,12
22765,totalVotes,12
22766,totalVotes,12
22769,totalVotes,12
22770,totalVotes,12
22775,totalVotes,12
22777,totalVotes,12
22778,totalVotes,12
22779,totalVotes,12
22780,totalVotes,12
22781,totalVotes,12
22782,totalVotes,12
22783,totalVotes,12
22786,totalVotes,12
22787,totalVotes,12
22788,totalVotes,12
22791,totalVotes,12
22792,totalVotes,12
22795,totalVotes,12
22797,totalVotes,12
22800,totalVotes,12
22801,totalVotes,12
22802,totalVotes,12
22803,totalVotes,12
22804,totalVotes,12
22805,totalVotes,12
22808,totalVotes,12
22809,totalVotes,12
22810,totalVotes,12
22813,totalVotes,12
22816,totalVotes,12
22818,totalVotes,12
22819,totalVotes,12
22820,totalVotes,12
22822,totalVotes,12
22823,totalVotes,12
22825,totalVotes,12
22826,totalVotes,12
22827,totalVotes,12
22831,totalVotes,12
22833,totalVotes,12
22837,totalVotes,12
22839,totalVotes,12
22840,totalVotes,12
22844,totalVotes,12
22848,totalVotes,12
22849,totalVotes,12
22850,totalVotes,12
22854,totalVotes,12
22856,totalVotes,12
22857,totalVotes,12
22858,totalVotes,12
22861,totalVotes,12
22864,totalVotes,12
22868,totalVotes,12
22872,totalVotes,12
22873,totalVotes,12
22874,totalVotes,12
22876,totalVotes,12
22878,totalVotes,12
22879,totalVotes,12
22882,totalVotes,12
22883,totalVotes,12
22886,totalVotes,12
22888,totalVotes,12
22889,totalVotes,12
22890,totalVotes,12
22891,totalVotes,12
22892,totalVotes,12
22893,totalVotes,12
22894,totalVotes,12
22895,totalVotes,12
22898,totalVotes,12
22905,totalVotes,12
22907,totalVotes,12
22908,totalVotes,12
22909,totalVotes,12
22910,totalVotes,12
22912,totalVotes,12
22913,totalVotes,12
22914,totalVotes,12
22915,totalVotes,12
22921,totalVotes,12
22925,totalVotes,12
22926,totalVotes,12
22927,totalVotes,12
22929,totalVotes,12
22931,totalVotes,12
22932,totalVotes,12
22933,totalVotes,12
22934,totalVotes,12
22935,totalVotes,12
22936,totalVotes,12
22937,totalVotes,12
22938,totalVotes,12
22939,totalVotes,12
22942,totalVotes,12
22943,totalVotes,12
22946,totalVotes,12
22947,totalVotes,12
22948,totalVotes,12
22952,totalVotes,12
22954,totalVotes,12
22956,totalVotes,12
22960,totalVotes,12
22962,totalVotes,12
22965,totalVotes,12
22972,totalVotes,12
22973,totalVotes,12
22981,totalVotes,12
22982,totalVotes,12
22985,totalVotes,12
22988,totalVotes,12
22991,totalVotes,12
22992,totalVotes,12
22995,totalVotes,12
22996,totalVotes,12
22997,totalVotes,12
22998,totalVotes,12
22999,totalVotes,12
23004,totalVotes,12
23005,totalVotes,12
23008,totalVotes,12
23009,totalVotes,12
23012,totalVotes,12
23014,totalVotes,12
23015,totalVotes,12
23020,totalVotes,12
23021,totalVotes,12
23023,totalVotes,12
23024,totalVotes,12
23029,totalVotes,12
23031,totalVotes,12
23032,totalVotes,12
23034,totalVotes,12
23035,totalVotes,12
23036,totalVotes,12
23037,totalVotes,12
23039,totalVotes,12
23040,totalVotes,12
23042,totalVotes,12
23044,totalVotes,12
23050,totalVotes,12
23052,totalVotes,12
23056,totalVotes,12
23059,totalVotes,12
23061,totalVotes,12
23062,totalVotes,12
23063,totalVotes,12
23068,totalVotes,12
23072,totalVotes,12
23073,totalVotes,12
23075,totalVotes,12
23076,totalVotes,12
23077,totalVotes,12
23078,totalVotes,12
23079,totalVotes,12
23081,totalVotes,12
23082,totalVotes,12
23084,totalVotes,12
23086,totalVotes,12
23087,totalVotes,12
23088,totalVotes,12
23090,totalVotes,12
23091,totalVotes,12
23092,totalVotes,12
23093,totalVotes,12
23096,totalVotes,12
23100,totalVotes,12
23102,totalVotes,12
23103,totalVotes,12
23105,totalVotes,12
23107,totalVotes,12
23109,totalVotes,12
23113,totalVotes,12
23115,totalVotes,12
23116,totalVotes,12
23117,totalVotes,12
23119,totalVotes,12
23126,totalVotes,12
23128,totalVotes,12
23129,totalVotes,12
23135,totalVotes,12
23139,totalVotes,12
23140,totalVotes,12
23147,totalVotes,12
23148,totalVotes,12
23149,totalVotes,12
23150,totalVotes,12
23152,totalVotes,12
23153,totalVotes,12
23156,totalVotes,12
23157,totalVotes,12
23159,totalVotes,12
23164,totalVotes,12
23166,totalVotes,12
23168,totalVotes,12
23169,totalVotes,12
23174,totalVotes,12
23175,totalVotes,12
23179,totalVotes,12
23181,totalVotes,12
23182,totalVotes,12
23186,totalVotes,12
23187,totalVotes,12
23189,totalVotes,12
23195,totalVotes,12
23196,totalVotes,12
23200,totalVotes,12
23202,totalVotes,12
23204,totalVotes,12
23205,totalVotes,12
23207,totalVotes,12
23209,totalVotes,12
23211,totalVotes,12
23217,totalVotes,12
23218,totalVotes,12
23219,totalVotes,12
23220,totalVotes,12
23222,totalVotes,12
23223,totalVotes,12
23228,totalVotes,12
23229,totalVotes,12
23230,totalVotes,12
23231,totalVotes,12
23233,totalVotes,12
23236,totalVotes,12
23237,totalVotes,12
23239,totalVotes,12
23240,totalVotes,12
23242,totalVotes,12
23253,totalVotes,12
23254,totalVotes,12
23256,totalVotes,12
23257,totalVotes,12
23258,totalVotes,12
23261,totalVotes,12
23262,totalVotes,12
23264,totalVotes,12
23265,totalVotes,12
23266,totalVotes,12
23272,totalVotes,12
23274,totalVotes,12
23280,totalVotes,12
23282,totalVotes,12
23283,totalVotes,12
23284,totalVotes,12
23286,totalVotes,12
23288,totalVotes,12
23289,totalVotes,12
23290,totalVotes,12
23292,totalVotes,12
23293,totalVotes,12
23294,totalVotes,12
23296,totalVotes,12
23297,totalVotes,12
23298,totalVotes,12
23301,totalVotes,12
23302,totalVotes,12
23303,totalVotes,12
23304,totalVotes,12
23311,totalVotes,12
23313,totalVotes,12
23314,totalVotes,12
23315,totalVotes,12
23316,totalVotes,12
23318,totalVotes,12
23321,totalVotes,12
23322,totalVotes,12
23325,totalVotes,12
23327,totalVotes,12
23328,totalVotes,12
23332,totalVotes,12
23333,totalVotes,12
23336,totalVotes,12
23347,totalVotes,12
23348,totalVotes,12
23349,totalVotes,12
23352,totalVotes,12
23353,totalVotes,12
23354,totalVotes,12
23356,totalVotes,12
23359,totalVotes,12
23360,totalVotes,12
23362,totalVotes,12
23363,totalVotes,12
23366,totalVotes,12
23367,totalVotes,12
23368,totalVotes,12
23369,totalVotes,12
23371,totalVotes,12
23372,totalVotes,12
23374,totalVotes,12
23375,totalVotes,12
23377,totalVotes,12
23378,totalVotes,12
23380,totalVotes,12
23382,totalVotes,12
23384,totalVotes,12
23385,totalVotes,12
23391,totalVotes,12
23394,totalVotes,12
23395,totalVotes,12
23396,totalVotes,12
23398,totalVotes,12
23402,totalVotes,12
23403,totalVotes,12
23405,totalVotes,12
23409,totalVotes,12
23410,totalVotes,12
23412,totalVotes,12
23413,totalVotes,12
23418,totalVotes,12
23419,totalVotes,12
23420,totalVotes,12
23421,totalVotes,12
23422,totalVotes,12
23423,totalVotes,12
23424,totalVotes,12
23425,totalVotes,12
23429,totalVotes,12
23431,totalVotes,12
23432,totalVotes,12
23433,totalVotes,12
23434,totalVotes,12
23436,totalVotes,12
23437,totalVotes,12
23439,totalVotes,12
23442,totalVotes,12
23443,totalVotes,12
23444,totalVotes,12
23445,totalVotes,12
23447,totalVotes,12
23450,totalVotes,12
23451,totalVotes,12
23452,totalVotes,12
23455,totalVotes,12
23462,totalVotes,12
23463,totalVotes,12
23465,totalVotes,12
23468,totalVotes,12
23471,totalVotes,12
23472,totalVotes,12
23473,totalVotes,12
23475,totalVotes,12
23476,totalVotes,12
23477,totalVotes,12
23478,totalVotes,12
23479,totalVotes,12
23480,totalVotes,12
23481,totalVotes,12
23482,totalVotes,12
23483,totalVotes,12
23485,totalVotes,12
23487,totalVotes,12
23489,totalVotes,12
23490,totalVotes,12
23493,totalVotes,12
23494,totalVotes,12
23496,totalVotes,12
23497,totalVotes,12
23498,totalVotes,12
23503,totalVotes,12
23504,totalVotes,12
23505,totalVotes,12
23506,totalVotes,12
23507,totalVotes,12
23508,totalVotes,12
23510,totalVotes,12
23512,totalVotes,12
23513,totalVotes,12
23514,totalVotes,12
23515,totalVotes,12
23516,totalVotes,12
23518,totalVotes,12
23521,totalVotes,12
23522,totalVotes,12
23524,totalVotes,12
23526,totalVotes,12
23527,totalVotes,12
23528,totalVotes,12
23531,totalVotes,12
23533,totalVotes,12
23536,totalVotes,12
23537,totalVotes,12
23539,totalVotes,12
23542,totalVotes,12
23546,totalVotes,12
23549,totalVotes,12
23550,totalVotes,12
23553,totalVotes,12
23557,totalVotes,12
23558,totalVotes,12
23561,totalVotes,12
23562,totalVotes,12
23563,totalVotes,12
23564,totalVotes,12
23566,totalVotes,12
23567,totalVotes,12
23568,totalVotes,12
23569,totalVotes,12
23572,totalVotes,12
23574,totalVotes,12
23575,totalVotes,12
23576,totalVotes,12
23579,totalVotes,12
23580,totalVotes,12
23581,totalVotes,12
23584,totalVotes,12
23585,totalVotes,12
23586,totalVotes,12
23588,totalVotes,12
23591,totalVotes,12
23592,totalVotes,12
23594,totalVotes,12
23596,totalVotes,12
23597,totalVotes,12
23599,totalVotes,12
23601,totalVotes,12
23603,totalVotes,12
23605,totalVotes,12
23607,totalVotes,12
23608,totalVotes,12
23609,totalVotes,12
23610,totalVotes,12
23611,totalVotes,12
23612,totalVotes,12
23615,totalVotes,12
23617,totalVotes,12
23618,totalVotes,12
23619,totalVotes,12
23620,totalVotes,12
23622,totalVotes,12
23623,totalVotes,12
23624,totalVotes,12
23626,totalVotes,12
23627,totalVotes,12
23629,totalVotes,12
23632,totalVotes,12
23639,totalVotes,12
23642,totalVotes,12
23644,totalVotes,12
23647,totalVotes,12
23650,totalVotes,12
23651,totalVotes,12
23655,totalVotes,12
23656,totalVotes,12
23658,totalVotes,12
23659,totalVotes,12
23661,totalVotes,12
23662,totalVotes,12
23666,totalVotes,12
23669,totalVotes,12
23672,totalVotes,12
23673,totalVotes,12
23674,totalVotes,12
23675,totalVotes,12
23676,totalVotes,12
23679,totalVotes,12
23680,totalVotes,12
23681,totalVotes,12
23683,totalVotes,12
23684,totalVotes,12
23685,totalVotes,12
23686,totalVotes,12
23687,totalVotes,12
23688,totalVotes,12
23689,totalVotes,12
23690,totalVotes,12
23697,totalVotes,12
23698,totalVotes,12
23700,totalVotes,12
23702,totalVotes,12
23707,totalVotes,12
23709,totalVotes,12
23710,totalVotes,12
23711,totalVotes,12
23713,totalVotes,12
23716,totalVotes,12
23718,totalVotes,12
23720,totalVotes,12
23722,totalVotes,12
23723,totalVotes,12
23731,totalVotes,12
23733,totalVotes,12
23734,totalVotes,12
23735,totalVotes,12
23736,totalVotes,12
23741,totalVotes,12
23746,totalVotes,12
23753,totalVotes,12
23754,totalVotes,12
23755,totalVotes,12
23758,totalVotes,12
23759,totalVotes,12
23760,totalVotes,12
23761,totalVotes,12
23762,totalVotes,12
23763,totalVotes,12
23765,totalVotes,12
23768,totalVotes,12
23770,totalVotes,12
23773,totalVotes,12
23775,totalVotes,12
23776,totalVotes,12
23777,totalVotes,12
23778,totalVotes,12
23780,totalVotes,12
23781,totalVotes,12
23784,totalVotes,12
23785,totalVotes,12
23786,totalVotes,12
23788,totalVotes,12
23790,totalVotes,12
23793,totalVotes,12
23796,totalVotes,12
23797,totalVotes,12
23798,totalVotes,12
23799,totalVotes,12
23800,totalVotes,12
23801,totalVotes,12
23805,totalVotes,12
23806,totalVotes,12
23808,totalVotes,12
23809,totalVotes,12
23813,totalVotes,12
23814,totalVotes,12
23816,totalVotes,12
23817,totalVotes,12
23818,totalVotes,12
23819,totalVotes,12
23820,totalVotes,12
23822,totalVotes,12
23823,totalVotes,12
23824,totalVotes,12
23825,totalVotes,12
23826,totalVotes,12
23828,totalVotes,12
23831,totalVotes,12
23832,totalVotes,12
23835,totalVotes,12
23836,totalVotes,12
23837,totalVotes,12
23840,totalVotes,12
23841,totalVotes,12
23843,totalVotes,12
23844,totalVotes,12
23848,totalVotes,12
23852,totalVotes,12
23854,totalVotes,12
